,@type,@context,name,numberOfRooms,url,floorSize.@type,floorSize.@context,floorSize.value,address.@type,address.@context,address.streetAddress,address.addressLocality,address.addressRegion,address.postalCode,geo.@type,geo.@context,geo.latitude,geo.longitude,Type:,Year built:,Heating:,Cooling:,Parking:,HOA:,Price/sqft:,listing_desc,Lot:,Interior details,Bedrooms: ,Bathrooms: ,Full bathrooms: ,3/4 bathrooms: ,1/2 bathrooms: ,Utilities / Green Energy Details,Internet and tv: ,Sunscore: ,Sun Number™:,1/4 bathrooms: ,Construction details
260,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '2002 W Main St Trailer 1, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/2002-W-Main-St-TRAILER-1-Ephrata-PA-17522/2078379897_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,344'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '2002 W Main St TRAILER 1'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.210959},{0: -76.232276},{0: 'Mobile / Manufactured'},{0: '1987'},"{0: 'Heat pump, Stove'}",{0: 'No Data'},{0: 'No Data'},{0: 'None'},{0: '$20'},"{0: 'Nice 3 bed, 2 bath home located in Ephrata, Clay Township on a corner lot. New roof, new windows, fire place, no awning and more. Includes shed, washer, dryer, and kitchen appliances. Pets allowed with park approval. Lot rent includes trash removal. Lot rent $405.00, Senior Community'}",,,,,,,,,,,,,
261,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '475 Wabash Rd Lot 15, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/475-Wabash-Rd-LOT-15-Ephrata-PA-17522/58757430_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},{0: '924'},{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '475 Wabash Rd LOT 15'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.210891},{0: -76.153378},{0: 'Mobile / Manufactured'},{0: '2001'},{0: 'Forced air'},{0: 'Wall'},{0: '2 spaces'},,{0: '$38'},"{0: 'Located in a Mobile home park, Lot rent is $400 monthly. This is a AS IS SALE. Home need some repairs and the supplies are sold with the house. Stove, dishwasher and refrigerator stay in the home. *buyer(s) must contact park Management upon purchasing home. We will prove information when deal is complete..'}",,,,,,,,,,,,,
262,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '332 Ridge Ave, Ephrata, PA 17522'}",{0: None},{0: '/homedetails/332-Ridge-Ave-Ephrata-PA-17522/104389904_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},{0: None},{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '332 Ridge Ave'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.175533},{0: -76.149617},,,,,,,,"{0: 'This is a vacant land home. It is located at 332 Ridge Ave Ephrata, Pennsylvania.'}",,,,,,,,{0: 'Utility'},{0: 'Green energy'},{0: 'Limited solar potential'},{0: '\xa0'},,
263,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '219 Penn Ave, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/219-Penn-Ave-Ephrata-PA-17522/9710264_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,135'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '219 Penn Ave'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.185162},{0: -76.180866},{0: 'Single Family'},{0: '1950'},{0: 'Other'},{0: 'No Data'},{0: '1 space'},{0: 'None'},,"{0: 'This property is being offered for sale at auction on Tuesday, September 1, at 6pm. Both onsite bidding and online bidding are available. Built in 1950, this 3 bedroom Cape Cod style home with an attached garage is ready for your updates. Located on a quiet street close to WellSpan Ephrata Community Hospital, this home is being sold to settle an estate. This auction provides you with an opportunity to purchase real estate in Ephrata Borough. This property is assessed at $141,900 and has public sewer and water. his property is being offered free and clear of any liens and encumbrances with no warranties or guarantees in As-Is"" condition with all faults and defects. The sale is not subject to any contingency, including mortgage or inspection contingencies. There is a 10% buyer\'s premium paid by the buyer on the winning bid. The winning bid plus the 10% buyer\'s premium will comprise the total purchase price. The real estate transfer taxes will be calculated on the total purchase price. The buyer pays both transfer taxes. The property is being offered with a reserve and will be sold subject to seller\'s confirmation. The winning bidder will pay a $5,000 down payment and sign the Purchase Agreement and Seller\'s Property Disclosure Statement at the conclusion of the auction. The remaining balance will be paid at settlement. Settlement will take place on or before September 30, 2020.'}","{0: '8,712 sqft'}",,,,,,,,,,,,
264,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '351 W Main St, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/351-W-Main-St-Ephrata-PA-17522/9710163_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,256'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '351 W Main St'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.181801},{0: -76.183184},{0: 'Single Family'},{0: '1920'},{0: 'Radiant'},{0: 'Other'},{0: 'No Data'},,{0: '$95'},{0: 'This Semi detached home features an open concept on the main level. Very large kitchen with an Island and a combined dining area with a nice size living room. The home also has a new furnace and hot water heater. The attic is partially finished and could be used for extra 500 sq. ft. of living space for your needs. Walking distance to the pool and Grater Park.'},"{0: '4,356 sqft'}",,,,,,,,,,,,
265,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '115 E Walnut St, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/115-E-Walnut-St-Ephrata-PA-17522/67575405_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,080'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '115 E Walnut St'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.180236},{0: -76.168922},{0: 'Mobile / Manufactured'},{0: '2003'},{0: 'Other'},{0: 'Central'},{0: 'No Data'},,,"{0: 'This 1080 square foot mobile / manufactured home has 3 bedrooms and 2.0 bathrooms. It is located at 115 E Walnut St Ephrata, Pennsylvania.'}",,,,,,,,,,,,,
266,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '55 Park Ave, Ephrata, PA 17522'}",{0: 4},{0: '/homedetails/55-Park-Ave-Ephrata-PA-17522/54226059_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},{0: '714'},{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '55 Park Ave'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.180916},{0: -76.177452},{0: 'Multiple Occupancy'},{0: '1936'},{0: 'Other'},{0: 'No Data'},{0: 'No Data'},,,"{0: 'This 714 square foot multi family home has 4 bedrooms and 1.0 bathrooms. It is located at 55 Park Ave Ephrata, Pennsylvania.'}",,,,,,,,,,,,,
267,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '617 Pointview Ave, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/617-Pointview-Ave-Ephrata-PA-17522/9709310_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,368'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '617 Pointview Ave'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.173961},{0: -76.18833},{0: 'Multi Family'},{0: '1957'},{0: 'Heat pump'},{0: 'Other'},{0: '1 space'},,,"{0: 'This 1368 square foot multi family home has 3 bedrooms and 1.0 bathrooms. It is located at 617 Pointview Ave Ephrata, Pennsylvania.'}",,,,,,,,,,,,,
268,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '50 Akron Rd, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/50-Akron-Rd-Ephrata-PA-17522/9709881_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},{0: '528'},{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '50 Akron Rd'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.17118},{0: -76.173839},{0: 'Single Family'},{0: '1985'},{0: 'Baseboard'},{0: 'No Data'},{0: 'No Data'},,,"{0: 'This 528 square foot single family home has 3 bedrooms and 1.5 bathrooms. It is located at 50 Akron Rd Ephrata, Pennsylvania.'}","{0: '3,049 sqft'}",,,,,,,,,,,,
269,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '127 Bellevue Ave, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/127-Bellevue-Ave-Ephrata-PA-17522/9711931_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,152'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '127 Bellevue Ave'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.173008},{0: -76.199442},{0: 'Single Family'},{0: '1974'},{0: 'Baseboard'},{0: 'Central'},{0: '1 space'},{0: 'None'},{0: '$139'},"{0: 'Covered patio leads to the large, flat back yard & has views of park with basketball hoops, playground area and creek! Quiet street, but convenient to 222 access or downtown shopping & restaurants. Great master bedroom with private, full bath. Spacious kitchen with coffee bar, pantry, plenty of counter space & dining area close by. Move right into these neutral paint choices with ONE FLOOR LIVING! Extra large shed, maintenance free exterior.... Welcome Home!'}","{0: '7,840 sqft'}",,,,,,,,,,,,
270,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '87-87 Ridge Ave #c, Ephrata, PA 17522'}",{0: None},{0: '/homedetails/87-87-Ridge-Ave-C-Ephrata-PA-17522/2078632295_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},{0: None},{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '87-87 Ridge Ave #C'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.171506},{0: -76.161209},,,,,,,,{0: '2+Acre wooded lot - Excellent Ephrata Location - Easy access to 322/222. - Public water & sewer.'},,,,,,,,{0: 'Utility'},{0: 'Green energy'},{0: 'Great solar potential'},{0: '\xa0'},,
271,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '25 Landis Rd, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/25-Landis-Rd-Ephrata-PA-17522/9710092_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,709'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '25 Landis Rd'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.168803},{0: -76.168672},{0: 'Single Family'},{0: '1963'},{0: 'Other'},{0: 'Central'},{0: 'No Data'},,,{0: 'Detached manufactured home with addition - Great location - Convenient to area amenities - Partially finished lower level with walkout to street level - Plenty of off-street parking - Detached garage to the rear -'},{0: '0.26 acres'},,,,,,,,,,,,
272,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '144 E Main St, Ephrata, PA 17522'}",{0: 4},{0: '/homedetails/144-E-Main-St-Ephrata-PA-17522/9711794_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,532'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '144 E Main St'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.176702},{0: -76.174177},,,,,,,,"{0: '4 bed/1.5 bath semi detached home with detached 2 car garage. Qualifies for NO MONEY DOWN mortgage. Over 2,500 square feet. More bedrooms possible w/ 3rd floor finishing. Updated kitchen and baths. Hardwood floors throughout w/ soaring 10"" ceilings on 1st and second floor. Great location-close to everything.'}",,,,,,,,,,,,,
273,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '348 W Main St, Ephrata, PA 17522'}",{0: 4},{0: '/homedetails/348-W-Main-St-Ephrata-PA-17522/9710208_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,564'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '348 W Main St'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.181291},{0: -76.183256},{0: 'Single Family'},{0: '1930'},{0: 'Other'},{0: 'None'},{0: '5 spaces'},,{0: '$112'},{0: 'home could use some TLC/ terrific location 4 window AC could stay for $200 Nice backyard and large deck. Roomy front porch!'},"{0: '4,791 sqft'}",,,,,,,,,,,,
274,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '101 Niss Ave, Ephrata, PA 17522'}",{0: 4},{0: '/homedetails/101-Niss-Ave-Ephrata-PA-17522/9709204_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,152'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '101 Niss Ave'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.172514},{0: -76.198256},{0: 'Single Family'},{0: '1967'},{0: 'Forced air'},{0: 'Central'},{0: '1 space'},{0: 'None'},{0: '$156'},"{0: 'New 10/2019 Propane furnace, central air. Metal shingle roof, vinyl replacement windows, propane hot water heater. Update the cosmetics inside and have a great home. Low taxes.'}",{0: '0.32 acres'},,,,,,,,,,,,
275,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '17 Spring Garden St, Ephrata, PA 17522'}",{0: 2},{0: '/homedetails/17-Spring-Garden-St-Ephrata-PA-17522/9709827_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,389'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '17 Spring Garden St'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.1746},{0: -76.171667},{0: 'Single Family'},{0: '1941'},{0: 'Baseboard'},{0: 'None'},{0: '5 spaces'},{0: 'None'},{0: '$137'},"{0: ""Old World Charm is everywhere throughout this adorable home. From the wood floors to the beautiful fireplace, formal dining room with the original corner cupboard. There's roughed plumbing on the first floor for an additional bath. Unique exterior design makes this home a one of a kind. You get that cozy warm feeling as you walk through the front door. Don't miss this really cool house.""}","{0: '8,276 sqft'}",,,,,,,,,,,,
276,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '289 Mason Dr, Ephrata, PA 17522'}",{0: 2},{0: '/homedetails/289-Mason-Dr-Ephrata-PA-17522/9709431_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,980'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '289 Mason Dr'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.170745},{0: -76.184025},{0: 'Townhouse'},{0: '1994'},"{0: 'Forced air, Heat pump, Other'}",{0: 'Central'},{0: '1 space'},{0: '$135/month'},{0: '$100'},"{0: 'This 1980 square foot townhome home has 2 bedrooms and 3.0 bathrooms. It is located at 289 Mason Dr Ephrata, Pennsylvania.'}","{0: '5,227 sqft'}",,,,,,,,,,,,
277,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '1091 Rettew Mill Rd, Ephrata, PA 17522'}",{0: 2},{0: '/homedetails/1091-Rettew-Mill-Rd-Ephrata-PA-17522/54226421_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,169'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '1091 Rettew Mill Rd'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.169731},{0: -76.203176},{0: 'Single Family'},{0: '1980'},{0: 'Baseboard'},{0: 'Wall'},{0: 'Attached Garage'},,,"{0: 'This 1169 square foot single family home has 2 bedrooms and 2.0 bathrooms. It is located at 1091 Rettew Mill Rd Ephrata, Pennsylvania.'}",{0: '0.37 acres'},,,,,,,,,,,,
278,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '107 Tom Ave, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/107-Tom-Ave-Ephrata-PA-17522/9709913_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,383'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '107 Tom Ave'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.170723},{0: -76.172325},{0: 'Miscellaneous'},{0: '1987'},{0: 'Heat pump'},"{0: 'Central, Other'}",{0: '2 spaces'},,,"{0: 'Above average semi in Ephrata Boro. Beautiful random width cherry floors, up scale truly custom kitchen, with farm sink, large lower level family room, screen porch off dining area, first floor laundry. New carpets and fresh paint. Wood fenced yard. Playground within walking distance.'}",,,,,,,,,,,,,
279,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '201 Washington Ave, Ephrata, PA 17522'}",{0: 6},{0: '/homedetails/201-Washington-Ave-Ephrata-PA-17522/9711713_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '3,280'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '201 Washington Ave'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.178872},{0: -76.172385},{0: 'Single Family'},{0: '1900'},{0: 'Other'},{0: 'Central'},{0: '2 spaces'},,,"{0: 'Price Reduced! Great opportunity to live in one unit and rent the other. Large brick 2 unit building with separate water and sewer for each unit. Very low expenses and net income of $12,191.62. Close to downtown Ephrata, 2 car detached garage, privacy fence and replacement windows. Newer roof, 2007.'}","{0: '5,227 sqft'}",,,,,,,,,,,,
280,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '81 N Church St, Ephrata, PA 17522'}",{0: 0},{0: '/homedetails/81-N-Church-St-Ephrata-PA-17522/9711207_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,538'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '81 N Church St'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.180205},{0: -76.176049},{0: 'Multi Family'},{0: '1918'},{0: 'Baseboard'},{0: 'Other'},"{0: 'Off street, On street'}",,{0: '$143'},"{0: 'Great Investment Opportunity to own a fully leased multi-family two-unit in Ephrata. Each unit is one bedroom, one bath . New 200 AMP electrical services., new electric baseboard heat, new vinyl siding. Income $22,478, Expense $4,845.'}",,,,,,,,,,,,,
281,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '1522 W Main St, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/1522-W-Main-St-Ephrata-PA-17522/9708923_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,950'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '1522 W Main St'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.197555},{0: -76.203113},{0: 'Single Family'},{0: '1875'},{0: 'Baseboard'},{0: 'Central'},{0: 'No Data'},,{0: '$118'},"{0: ""All brick commercial office building with 6 separate offices and 2 conference rooms. ''Move in conidition,'' Central AC, wired for internet/phone & security system, 14 space macadam parking lot, ideal professional office space.""}",{0: '0.27 acres'},,,,,,,,,,,,
282,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '261 Linda Ter, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/261-Linda-Ter-Ephrata-PA-17522/9712090_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '1,488'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '261 Linda Ter'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.181808},{0: -76.159702},{0: 'Single Family'},{0: '1986'},{0: 'Baseboard'},{0: 'No Data'},{0: '1 space'},{0: 'None'},{0: '$158'},"{0: 'Wow! Outstanding brick, vinyl bi-level. Open floor plan. Beautiful kitchen with lots of natural light, granite counter-tops, ceramic tile back splash. Nice center island. Attractive wood laminate floors in kitchen, dining area and living room. Nice full bath with ceramic tile floor. Lower level finished daylight basement, family room with new laminate flooring. Very nice new powder room and laundry. Custom, premium wood blinds. New closet shelves and rods. Entirely finished garage with new doors. 240 Volt garage heater. New, efficient electric baseboard units. Excellent location and meticulously cared for. A real pleasure to show.'}","{0: '6,534 sqft'}",,,,,,,,,,,,
283,{0: 'SingleFamilyResidence'},{0: 'http://schema.org'},"{0: '158 Eagle Dr, Ephrata, PA 17522'}",{0: 3},{0: '/homedetails/158-Eagle-Dr-Ephrata-PA-17522/92412751_zpid/'},{0: 'QuantitativeValue'},{0: 'http://schema.org'},"{0: '2,414'}",{0: 'PostalAddress'},{0: 'http://schema.org'},{0: '158 Eagle Dr'},{0: 'Ephrata'},{0: 'PA'},{0: '17522'},{0: 'GeoCoordinates'},{0: 'http://schema.org'},{0: 40.149818},{0: -76.199051},{0: 'Multi Family'},{0: '2009'},{0: 'Forced air'},{0: 'Central'},{0: '1 space'},{0: '$6/month'},{0: '$99'},"{0: ""Gorgeous home in Eagleview, in Conestoga Valley school district! This home features many upgrades throughout! Upgraded / custom cabinetry in kitchen and bathrooms, tray ceiling in master bedroom, and complete with a finished basement! You don't want to miss your chance to view & own this gorgeous home! Spectacular views from the deck off of the dining area - and also from the patio which adjoins the finished basement! Possession available 10/16 or after.""}",,,,,,,,,,,,,
