id_hash,listing_desc
b97fa817-1f6c-4f7e-9d40-aeea9962cd85,"Zoned commercial, public water and sewer. Located on the southwest corner of the intersection of Rt. 30 and 772 at a major traffic light. Great opportunity for a prime commercial location! 5 +/- acres"
b93abc45-5a59-4c49-8d21-9cdbbad0c290,"This 1440 square foot mobile / manufactured home has 3 bedrooms and 2.0 bathrooms. It is located at 708 Lime Quarry Rd Gap, Pennsylvania."
7bcb2ea6-e2d5-46db-a977-01d2a17a7fa8,"Wonderful Cape Cod on a quiet cul-de-sac street in Octorara School District. Public sewer, gas heat and central air. First floor offers family room, large sunny eat-in kitchen, two bedrooms and one full bath. Second floor has two addtional bedrooms with large closets, full bath and more storage under the eaves. Basement is dry and features newer HVAC, laundry area and plenty of potential. Attached one car garage, driveway, flat yard with storage shed included. Great little neighbohood. Come see! 2019-01-08"
f5605006-6c33-4e03-9a71-3c2d3cbc1902,"This 2358 square foot single family home has 3 bedrooms and 2.0 bathrooms. It is located at 442 Compass Rd Gap, Pennsylvania."
2a814d7f-c7be-4218-b98b-2f75d2721e79,"Very nice, 6-year-old double-wide mobile home in 55+ park in Amish area. Surrounded by miles of open farm land, Oak hardwood floors, all wood cabinets, drywall throughout, beautiful remodeled Master Bath. Park allows dogs/cats with size restrictions. Nice flagstone patio and shed."
728908f3-37f8-437e-8af2-7f369449822c,"This 2480 square foot single family home has 4 bedrooms and 2.0 bathrooms. It is located at 201 Maple St Gordonville, Pennsylvania."
3b92c2bf-1e47-4bc3-9fb0-5e08cd3843db,"Due to Governor Tom Wolf\s mandate regarding COVID-19, we are currently unable to allow any in-person showings of our listed properties. Contact your agent for more information. Outstanding home located in Watson Run home, 55+ community. Very open floor plan with 9 ceilings, rounded drywall corners, granite counter tops, large windows, a covered rear porch, nice countryside views and more. The home features 3 bedrooms, 2 full bathrooms and a half bath rough-in located in the huge finished basement with egress window and a Bilco door. The home has a roll-in master shower, bathroom grab bars and wide doorways. Watson Run amenities include a club house with a library, weight room, swimming pool, shuffle board, a paved walking/biking path, all snow removal and lawn care."
aedc582e-3f0a-43f9-a467-020c38b897a0,"Just listed! Custom and very well cared for home in the popular 55+ community of Watson Run! A quiet setting located in the heart of Amish farmland in Intercourse PA! This home has everything you will need to accommodate ONE floor living. Youll love all the extra touches that were added and freshly painted as well. Great for entertaining with a formal dining room, hardwood floors, a spacious open kitchen with a sit-up island and breakfast nook area that opens to a lovely living room, cozy gas fireplace plus a bright and warm Sunroom with a vaulted ceiling. Exit the Sunroom and enjoy the deck or take a walk on the community walking trail. 3 total bedrooms, large master with custom finished master bath and large walk-in closet. Lower level has more additional space for storage which including a perfect work shop, plus a partially finished rec room. Very efficient gas furnace and water heater. Enjoy the community clubhouse with outside pool, fitness center, meeting room, pool table and card tables. More pictures to come."
769bab26-8825-40fc-9225-f900333567a9,"Rare Opportunity ~ approved for 6 apartments, currently operating with 14 units yielding approx. $127,660 gross income and LOW property tax, easily converted to 6 units yielding similar gross income. (Showings Permitted Tuesday 7/21 @ 6:30 pm, facemasks & 6 rule apply). Currently rented week to week, so vacancy is never a problem, and some tenants have lived here for 18yrs, the weekly rent offers the owner an extra month of rent each year, approx. $10,638 yr extra. The sprawling park-like 1.3-acre complex consists of 3 separate dwellings, paved off-street parking, a large decorative koi pond fed by a separate well, and newer playset included. Includes a single detached two-story Dutch Colonial home with porch, Living RM, Kitchen, Full Bath, and one-bedroom, is equipped with a water heater & LP Fireplace; rented for $250 week, and is a permitted use. Another detached structure consists of two separate efficiency apartments, each efficiency has a kitchenette, Full Bathroom, and one-bedroom; rented for $225 week, each, plus a large utility/storage room (potential garage) containing the water heater system for these two units, this structure is permitted to have only one apartment, if converted to one apartment, you could create a 2 bedroom, 2 full bath apartment which would offer similar rental income. The third building is an expanded ranch home with a common entrance and hallway to 11 dorm-style apartments, each with private full bathroom (one apartment~s bathroom is accessed via common hallway) (some have an additional private exterior door), the dorm-style apartments are served by two common area kitchens, one on each level, the utilities include two newer water heaters (6-month-old), oil heat, Central Air (most of the Central Air system is new), plus supplemental HVAC window units. The 4 basement apartments rent for $150 a week, each, and the 7 main level units rent for $165 a week, each. A total of 4 units are permitted in this building, with the existing 11 bedrooms and 11 full bathrooms to work with, it would be easy to create 4 exceptional units offering similar income, or a simple doorway could be added between adjoining apartments to create 2 BR 2Bth apartments, or create a bedroom with a great room/kitchen in each unit ~ the plumbing is there already, and would rent for a similar total amount. For added income and tenant convenience, the owner installed a coin-operated laundry in the basement, the washer & dryer are approx. 2yrs old. Each apartment is furnished, including a TV (some tenants use their TV & furniture, the unused provided furniture & TV are stored on property & included for the next tenant). Security Camera System included; the cameras can be viewed on your phone. An included LP backup electrical generator can supply the entire property in the event of a power outage. The property is served by two wells with submersible pumps, one well is a backup and is kept fresh by supplying water for the pond. Landlord pays electric, heat, hot water, Cable TV/wifi, Sewer, Liquid Propane, and provides well water~ Property is AS-IS, Inspections permitted for information only. The Flag Lot places the property far off the hustle & bustle of Rt.30 This delightful Gordonville/ Paradise location is served by public transportation, the LanCo Bus route almost stops at the door. 4 Basement Apartments in Ranch: $150 week each. 7 Main-Level Apartments in Ranch: $165 week each. 2 Efficiency Apartments in Center Building: $225 week each. 1 Single Detached Apartment in Dutch Colonial: $250 week. Please see Commercial listing MLS# PALA165990 for more information regarding the 21.69% estimated Cap Rate~ This property can be converted to single-family use if desired."
7c75faf5-548c-4853-abae-3f1bd098f9c6,"A two story Great Room filled with lots of light is a highlight on this corner lot home in beautiful Meadows of Leacock. Custom cherry kitchen, gas fireplace in great room, 1st floor laundry, formal dining room. Spacious bedrooms and closets. Easy commute to Philly."
f51416c3-3244-405c-812e-de26f9d4bb1b,"Property is being offered for sale via live auction on Tuesday August 25, 2020 @ 5:30pm. List price reflects the suggested opening bid and in no way represents the starting, minumum, or acceptable bid. Sale is subject to sellers confirmation on auction day. REAL ESTATE: An animal lovers paradise with over 12 acres of land. All buildings and improvements are less than 11 years old and include a beautiful 2 sty home. 1st floor with dining area, living room, bedroom, bath & laundry. 2nd floor with kitchen/dining room, living room, 3 bedroom & 1 bath. Covered porch, wooden deck, central AC & forced air heat. GARAGE: 20x20 detached 2 car garage w/electric. BARN: 50x30 5 stall horse barn (could potentially be a 6 stall) w/100amp service, lights, wash stall, tack room w/hot water heater & laundry and a 20 attached lean-to for hay & equipment storage. OUTBUILDINGS: At least 5 run-in sheds, sheds, chicken coops, etc. Sellers are relocating out of state and serious about selling."
